movieID	location1	location2	location3	location4
33004	UK	England	West Sussex	Edmonds Farm, Balcombe
33036	Switzerland	Kanton Bern	Kleine Scheidegg	
33036	Switzerland	Kanton Zürich	Zürich	
33036	USA	Arizona	Monument Valley	
33036	USA	California	Carmel	
33036	USA	California	Los Angeles	
33036	USA	California	Monterey	
33036	USA	California	Universal City	Stage 28, Universal Studios - 100 Universal City Plaza
33036	USA	Utah	Springdale	Zion National Park
33072	France	Eure-et-Loir	Chartres	
33072	France	Paris		
33085	USA	Illinois	Antioch	
33085	USA	Illinois	Antioch	Village Pub - 899 Main Street
33085	USA	Illinois	Buffalo Grove	
33085	USA	Illinois	Buffalo Grove	1500 Busch Pky.
33085	USA	Illinois	Chicago	
33085	USA	Illinois	Fox Lake	
33085	USA	Wisconsin	Salem	27618 Silver Lake Rd.
33085	USA	Wisconsin	Silver Lake	
33113	USA	California	Big Bear Lake	
33113	USA	California	Glendale	Glendale Amtrak Station - 400 W. Cerritos Avenue
33113	USA	California	Los Angeles	
33113	USA	California	Los Angeles	Angelina Street, Downtown
33113	USA	California	Los Angeles	Bunker Hill, Downtown
33113	USA	California	Los Angeles	Clay Street
33113	USA	California	Santa Monica	
33124	Czech Republic	Prague		
33124	Germany	Hamburg		
33126	USA	Arizona	Mescal	
33126	USA	Arizona	Rio Rico	
33126	USA	California	Burbank	Columbia/Warner Bros. Ranch - 411 North Hollywood Way
33126	USA	California	Jenner	
33126	USA	Colorado		
33126	USA	Colorado	Greeley	
33132	USA	Pennsylvania	Philadelphia	
33134				
33136	France	Paris		
33136	USA	New York	New York City	
33136	USA	New York	New York City	Brooklyn
33136	USA	New York	New York City	Roosevelt Island
33138	USA	Indiana	Indianapolis	
33138	USA	New York	Kingston	
33138	USA	New York	New York City	
33138	USA	New York	New York City	Red Hook, Brooklyn
33145	USA	California	Antelope Valley	
33145	USA	California	Los Angeles	
33145	USA	New York	New York City	
33148	Canada	Québec	Montréal	
33148	USA	California	Los Angeles	
33148	USA	Illinois	Chicago	
33150	Brazil	Minas Gerais	Belo Horizonte	
33150	Brazil	Rio de Janeiro	Rio de Janeiro	
33150	USA	District of Columbia	Washington	Robert F. Kennedy Memorial Stadium - 2400 East Capitol Street SE
33150	USA	Missouri	St. Louis	
33152	USA	Iowa	Adel	
33152	USA	Iowa	Winterset	
33152	USA	Iowa	Winterset	Holliwell Bridge
33152	USA	Iowa	Winterset	Roseman Bridge
33154				
33158	USA	California	Alameda	Alameda Naval Air Station
33158	USA	California	Los Angeles	
33158	USA	California	Playa Vista	
33158	USA	District of Columbia	Washington	
33158	USA	Maryland	Baltimore	
33162	Morocco	Ouarzazate		
33162	Morocco	Ouarzazate	Atlas Corporation Studios	
33162	Spain			
33162	Spain	Andalucía	Córdoba	Palma del Río
33162	Spain	Andalucía	Sevilla	
33162	Spain	Aragón	Huesca	Loarre
33162	Spain	Castilla y León	Segovia	
33162	Spain	Castilla y León	Ávila	
33164	Australia			
33164	Australia	Queensland		
33164	Australia	Queensland	Oxenford	Warner Bros. Movieworld - Pacific Highway
33166	USA	California	Los Angeles	
33166	USA	California	Los Angeles	Port of Los Angeles
33166	USA	California	Los Angeles	San Fernando Valley
33166	USA	California	Los Angeles	Studio City
33166	USA	California	Los Angeles	Ventura Ct.
33166	USA	California	Los Angeles	Westwood
33166	USA	California	Los Angeles	Wilmington
33166	USA	California	Santa Monica	
33168	Canada	British Columbia	Vancouver	
33168	Canada	Ontario	Toronto	
33171	USA	California		
33171	USA	New York	New York City	
33188	USA	Ohio	Baltimore	Liberty Union High School - 500 W. Washington Street
33188	USA	Ohio	Canal Winchester	
33188	USA	Ohio	Columbus	
33188	USA	Ohio	Columbus	Hamilton Twp. High School - 4999 Lockbourne Rd.
33188	USA	Ohio	Lithopolis	
33188	USA	Ohio	Nelsonville	Town Square
33191	USA	Wyoming	Jackson Hole	
33193	Mexico	Morelos	Cuernavaca	
33237	USA	California	San Francisco	
33296	USA	California	Los Angeles	
33312	USA	New York	New York City	Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens
33312	USA	New York	New York City	Paramount Astoria Studios, Astoria, Queens
33340				
33358	USA	New Mexico	Albuquerque	
33358	USA	New Mexico	Carson National Forest	
33358	USA	New Mexico	San Cristobal	
33358	USA	New Mexico	Taos	
33410	Australia	New South Wales	Corowa	
33410	Australia	Victoria	Melbourne	
33410	Australia	Victoria	Melbourne	Melbourne Bowling Club, Windsor
33410	Australia	Victoria	Melbourne	Windsor
33421	Denmark	Copenhagen		
33421	Denmark	Sjælland	Avedøre	Filmbyen
33421	Germany	North Rhine - Westphalia	Bergkamen	Haus Aden
33421	Germany	North Rhine - Westphalia	Dorsten	Zeche Fürst Leopold
33437	France			
33437	France	Seine-Saint-Denis	Epinay-sur-Seine	Studios Eclair
33437	UK			
33437	UK	England	Norfolk	
33437	UK	Scotland	Strathclyde	Broomhill, Glasgow
33437	UK	Scotland	Strathclyde	Glasgow
33437	UK	Scotland	Strathclyde	Glasgow Arts School, Glasgow
33451	Italy	Lazio	Rome	
33454	Canada	Québec	Montréal	
33454	Italy			
33493	Australia	New South Wales	Sydney	Fox Studios, Moore Park
33493	China	Guangxi	Guilin	
33493	Italy	Sicily	Catania	Mount Etna
33493	Switzerland	Kanton Bern	Grindelwald	
33493	Thailand	Phuket		
33493	Tunisia	Nefta	Chott el Djerid	
33493	UK	England	Hertfordshire	Elstree Film Studios, Borehamwood
33493	UK	England	Surrey	Shepperton Studios, Shepperton
33495	USA	California	Arcadia	
33495	USA	California	Los Angeles	
33495	USA	California	Sierra Madre	
33495	USA	California	South Pasadena	
33495	USA	California	Universal City	Colonial Street, Backlot, Universal Studios - 100 Universal City Plaza
33495	USA	California	Universal City	Freeway Park, Backlot, Universal Studios - 100 Universal City Plaza
33499	USA	California	Culver City	Culver Studios - 9336 W. Washington Blvd.
33499	USA	California	Los Angeles	
33499	USA	California	San Marino	Lacy Park
33539	Mexico			
33539	Mexico	Baja California Norte	Rosarito	
33539	Mexico	Baja California Norte	Rosarito	Fox Baja Studios
33539	USA	California	San Diego	
33558	Canada	British Columbia	Merritt	
33558	Canada	British Columbia	Thompson-Nicola Region	
33558	Canada	Manitoba	Churchill	
33558	Canada	Nunavut	Rankin Inlet	
33564	Italy	Sicily	Catania	
33564	Italy	Sicily	Ragusa	Ispica
33564	Italy	Sicily	Ragusa	Ragusa Ibla
33585	Norway			
33585	UK	England	London	
33585	UK	England	London	Brixton Academy - 211 Stockwell Road, Brixton
33585	UK	England	London	Hackney Empire Theatre, Hackney
33585	UK	England	London	Islington
33592				
33603	Netherlands	Noord-Holland	Amsterdam	
33603	Thailand			
33608	USA	California	Los Angeles	20th Century Fox Studios - 10201 Pico Blvd., Century City
33615	USA	California	Glendale	
33621	Australia			
33621	Australia	Australian Capital Territory	Canberra	
33621	Australia	Australian Capital Territory	Canberra	Belconnen Bus Interchange, Belconnen
33621	Australia	Australian Capital Territory	Canberra	Lake Burley Griffin
33621	Australia	New South Wales	Jindabyne	
33629	USA	California	Manhattan Beach	
33629	USA	Kentucky	Bellevue	
33629	USA	Kentucky	Covington	
33629	USA	Kentucky	Covington	Cincinnati-Northern Kentucky International Airport
33629	USA	Ohio	Cincinnati	
33629	USA	Ohio	Cincinnati	Krohn Conservatory
33629	USA	Ohio	Cincinnati	Riverfront Stadium - 100 Riverfront Stadium
33629	USA	Ohio	Cincinnati	Western Hills High School - 2144 Ferguson Road
33629	USA	Ohio	Hamilton	
33639	USA	New York	New York City	
33644	Italy			
33644	Italy	Lazio	Rome	Cinecittà Studios, Cinecittà
33644	Morocco			
33646	USA	California	Long Beach	
33646	USA	California	Los Angeles	
33646	USA	California	Torrance	Murdock Stadium, El Camino College - 16007 Crenshaw Boulevard
33646	USA	New Mexico		
33646	USA	New Mexico	Santa Fe	New Mexico State Penitentiary - Route 14
33649	USA	New York	New York City	
33660	Canada	Ontario	Hamilton	
33660	Canada	Ontario	Toronto	
33660	Canada	Ontario	Toronto	Distillery District
33660	Canada	Ontario	Toronto	Maple Leaf Gardens
33660	Canada	Ontario	Toronto	Ontario Heritage Center
33660	Canada	Ontario	Toronto	Toronto Film Studios
33669	Canada	British Columbia	Ashcroft	
33669	Canada	British Columbia	Coquitlam	Coquitlam Centre Mall
33669	Canada	British Columbia	Kamloops	
33669	Canada	British Columbia	New Westminster	Columbia Street
33669	Canada	British Columbia	Vancouver	
33669	Canada	British Columbia	White Rock	
33669	Greece	Cyclades	Oía	
33669	Greece	Santorini		
33669	Mexico	Baja California Sur	Cabo San Lucas	
33672	USA	California	Imperial Beach	
33672	USA	California	Los Angeles	
33672	USA	California	Los Angeles	Paul Revere Middle School
33672	USA	California	Los Angeles	Venice Beach, Venice
33672	USA	California	Marina del Rey	
33675				
33677	USA	California	Los Angeles	
33677	USA	New Jersey	Edison	
33677	USA	New Jersey	Franklin Lakes	
33677	USA	New Jersey	Rahway	
33677	USA	New Jersey	Rahway	Union County Arts Center - 1601 Irving Street
33677	USA	New York	Long Island	Buckley Country Day School - I.U. Willets Road, Herricks
33677	USA	New York	New York City	Northsix - 66 North 6th Street, Williamsburg, Brooklyn
33677	USA	New York	New York City	St. George Theatre, Staten Island
33677	USA	New York	New York City	Staten Island
33677	USA	New York	New York City	The Cargo Cafe, Staten Island
33677	USA	New York	New York City	Wagner College, Staten Island
33679	Italy	Lazio	Rome	
33679	USA	California	Agua Dulce	
33679	USA	California	City of Industry	
33679	USA	California	Los Angeles	Caltrans District 7 HQ Building - 100 S. Main Street, Downtown
33679	USA	California	Los Angeles	Los Angeles Center Studios - 450 S. Bixel Street, Downtown
33679	USA	California	Los Angeles	Quality Coffee Shop - 1238 West 7th Street
33679	USA	California	Los Angeles	Stage 14, 20th Century Fox Studios - 10201 Pico Blvd., Century City
33679	USA	California	Pasadena	
33679	USA	California	Pasadena	1565 San Pasqual Street
33679	USA	California	San Bernardino County	
33679	USA	Colorado	Glenwood Springs	
33679	USA	New York	New York City	Brooklyn Bridge
33681	USA	Texas	Austin	
33683	Romania	Bucharest		
33683	Romania	Bucharest	MediaPro Studios	
33685	Ireland			
33685	Ireland	County Dublin	Dublin	
33685	Ireland	County Dublin	Shelbourne Park	Shelbourne Park Greyhound Stadium
33685	Ireland	County Wicklow	Bray	Ardmore Studios - Herbert Road
33685	USA	New Jersey	Jersey City	
33685	USA	New York	New York City	
33688	India	Maharashtra	Mumbai	
33688	India	West Bengal	Calcutta	
33688	India	West Bengal	Darjeeling	
33722	UK	England	Buckinghamshire	Pinewood Studios, Iver Heath
33722	UK	England	Cornwall	Cadgwith
33722	UK	England	Cornwall	Helston
33722	UK	England	Cornwall	Kenneggy Cove, Rosudgeon
33722	UK	England	Cornwall	Lizard Peninsula
33722	UK	England	Cornwall	Prussia Cove, Rosudgeon
33722	UK	England	Cornwall	St Ives
33722	UK	England	Middlesex	Harrow School, Harrow
33725	Spain	Balearic Islands	Ibiza	
33725	UK	England	London	
33750	Mexico			
33750	Mexico	Veracruz		
33781	Italy	Lazio	Rome	
33781	Italy	Lazio	Rome	Cinecittà Studios, Cinecittà
33794	Iceland			
33794	Iceland	Austurland	Vatnajökull	
33794	Iceland	Austurland	Vatnajökull	Svínafellsjökull
33794	Iceland	Skaftafell		
33794	Iceland	Öræfasveit		
33794	UK	England		
33794	UK	England	Bedfordshire	Cardington Airship Hangars
33794	UK	England	Buckinghamshire	Mentmore Towers, Mentmore
33794	UK	England	Essex	Tilbury
33794	UK	England	Hertfordshire	Hatfield House, Hatfield
33794	UK	England	Hertfordshire	Knebworth House, Stevenage
33794	UK	England	London	
33794	UK	England	London	Canary Wharf, Isle of Dogs
33794	UK	England	London	George Farmiloe Building - 28-36 St John Street, Clerkenwell
33794	UK	England	London	Senate House, University College London, Malet Street, Bloomsbury
33794	UK	England	London	St. Pancras Chambers, St. Pancras Station, St. Pancras
33794	UK	England	Surrey	Shepperton
33794	UK	England	Surrey	Shepperton Studios, Shepperton
33794	USA	Illinois	Chicago	
33794	USA	Illinois	Chicago	Chicago Board of Trade - 141 W. Jackson Blvd., The Loop, Downtown
33794	USA	Illinois	Chicago	LaSalle Street, The Loop, Downtown
33794	USA	Illinois	Chicago	Lower Wacker Drive, Downtown
33794	USA	Illinois	Waukegan	
33794	USA	New York	New York City	
33815	Canada	Ontario	Toronto	
33815	USA	New York	New York City	Brooklyn Bridge
33815	USA	New York	New York City	Brooklyn Heights, Brooklyn
33815	USA	New York	New York City	Prospect Park, Brooklyn
33817	UK	England	Lancashire	
33817	UK	England	Lancashire	Swan Hotel, Bacup
33817	UK	England	Lancashire	Swan pub, Bacup
33817	UK	England	West Yorkshire	Cornholme
33817	UK	England	West Yorkshire	Ritz Ballroom, Brighouse
33817	UK	England	West Yorkshire	The Royd, Todmorden
33817	UK	England	West Yorkshire	Todmorden
33817	UK	England	Yorkshire	
33819	USA	New York	New York City	
33819	USA	New York	New York City	Bryant Park, Manhattan
33821	Czech Republic	Prague		
33821	South Africa			
33821	South Africa	Cape Town		
33821	South Africa	Cape Town	Waterfront Studios	
33821	USA	California	Los Angeles	
33823	Spain	Andalucía	Málaga	
33823	Spain	Castilla-La Mancha	Toledo	
33826	Canada	Ontario	Cambridge	
33826	Canada	Ontario	Hamilton	
33826	Canada	Ontario	Toronto	
33830	Canada	British Columbia	Vancouver	
33830	USA	California	Alhambra	
33830	USA	California	Burbank	Walt Disney Studios
33830	USA	California	El Mirage Dry Lake	
33830	USA	California	Fontana	California Speedway - 9300 Cherry Avenue
33830	USA	California	Los Angeles	
33830	USA	California	Los Angeles	Hansen Dam Park Recreation Area, Lakeview Terrace
33830	USA	California	Los Angeles	Kerchoff Hall, UCLA, Westwood
33830	USA	California	Los Angeles	Royce Hall - 340 Royce Drive, UCLA, Westwood
33830	USA	California	Marina del Rey	
33830	USA	California	Palmdale	
33830	USA	California	Santa Clarita	
33832	USA	California	Burbank	Stage 29, Warner Brothers Burbank Studios - 4000 Warner Boulevard
33832	USA	California	Los Angeles	5928 York Blvd
33832	USA	California	Los Angeles	Echo Park
33832	USA	California	Los Angeles	Griffith Park Observatory, Griffith Park - 4730 Crystal Springs Drive
33832	USA	California	Los Angeles	Hollywood Bowl - 2301 N. Highland Avenue, Hollywood
33832	USA	California	Los Angeles	Koreatown
33832	USA	California	Ontario	Ontario International Airport - 2900 E. Airport Drive
33832	USA	California	Pasadena	
33832	USA	Nebraska	Lincoln	Memorial Stadium - 10th Street and Stadium Drive, University of Nebraska
33834	Canada	Ontario	Brampton	
33834	Canada	Ontario	Kleinburg	
33834	Canada	Ontario	Mississauga	
33834	Canada	Ontario	Toronto	
33834	USA	Pennsylvania	Evans City	
33834	USA	Pennsylvania	Monroeville	
33834	USA	Pennsylvania	Pittsburgh	
33836	USA	California	Beverly Hills	
33836	USA	California	Culver City	Culver Studios - 9336 W. Washington Blvd.
33836	USA	California	Culver City	Sony Pictures Studios - 10202 W. Washington Blvd.
33836	USA	California	Los Angeles	
33836	USA	California	Los Angeles	4427 Radford Ave
33836	USA	California	Los Angeles	Studio City
33836	USA	California	Torrance	
33836	USA	California	West Hollywood	Book Soup - 8818 W. Sunset Blvd.
33838	USA	California	Los Angeles	
33880	USA	California	Los Angeles	Van Nuys
33896				
33903	Austria	Tirol	Achenkirch	
33903	France	Pyrénées-Atlantiques	Hendaye	
33903	Germany	Berlin		
33903	Germany	Brandenburg		
33903	Spain	País Vasco	Vizcaya	Lequeito
33905	USA	New York	New York City	Brooklyn
33905	USA	New York	New York City	Lower East Side, Manhattan
33966	USA	Florida	Dade City	
33966	USA	Florida	Tampa	
33966	USA	Florida	Tampa	Glenwood Avenue
34002				
34018				
34048	USA	California	Burbank	Warner Brothers Burbank Studios - 4000 Warner Boulevard
34048	USA	California	Canyon Country	
34048	USA	California	Culver City	Sony Pictures Studios - 10202 W. Washington Blvd.
34048	USA	California	Los Angeles	Ingraham Street & Witmer Street
34048	USA	California	Los Angeles	Stage 15, 20th Century Fox Studios - 10201 Pico Blvd., Century City
34048	USA	California	Los Angeles	Stage 16, 20th Century Fox Studios - 10201 Pico Blvd., Century City
34048	USA	California	Mystery Mesa	
34048	USA	California	Piru	
34048	USA	California	Santa Clarita	
34048	USA	California	Universal City	Stage 27, Universal Studios - 100 Universal City Plaza
34048	USA	California	Universal City	Stage 28, Universal Studios - 100 Universal City Plaza
34048	USA	Connecticut	Naugatuck	
34048	USA	Connecticut	Windsor	
34048	USA	New Jersey	Bayonne	JF Kennedy Blvd.
34048	USA	New Jersey	Elizabeth	
34048	USA	New Jersey	Howell	
34048	USA	New Jersey	Newark	Ferry Street
34048	USA	New York	Athens	
34048	USA	New York	Beacon	
34048	USA	New York	Cold Spring	
34048	USA	New York	Croton-on-Hudson	
34048	USA	New York	New York City	Carroll Street, Park Slope, Brooklyn
34048	USA	New York	New York City	Korean War Veterans Pkwy, Staten Island
34048	USA	New York	New York City	Red Hook, Brooklyn
34048	USA	New York	New York City	Water Street & Peck Slip, Manhattan
34048	USA	Virginia	Brownsburg	
34048	USA	Virginia	Lexington	
34048	USA	Virginia	Raphine	
34065	Finland	Helsinki		
34065	Finland	Helsinki	Suomenlinna	
34065	Finland	Helsinki	Töölö Bay	
34065	Finland	Helsinki	Uspenski Cathedral	
34065	Finland	Porvoo		
34065	Finland	Turku		
34065	Finland	Turku	Turku Castle	
34065	UK	England	Buckinghamshire	Pinewood Studios, Iver Heath
34065	UK	England	Cambridgeshire	RAF Duxford, Duxford
34065	UK	England	London	
34065	UK	England	London	Bayswater
34065	UK	England	London	Bayswater, Paddington
34065	UK	England	London	Paddington
34065	UK	England	London	Queensway, Bayswater
34065	UK	England	London	Whiteleys Shopping Centre, Bayswater
34065	UK	England	Middlesex	Osterley Park House, Isleworth
34072	Antarctica	Terre Adélie		
34129	USA	California	Los Angeles	
34129	USA	Ohio	Columbus	
34143	Canada	Ontario	Toronto	
34143	USA	California	Los Angeles	Chandler Valley Center Studios - 13927 Saticoy Street, Van Nuys
34143	USA	New York	Long Island	Syosset High School, Syosset
34143	USA	New York	New York City	
34143	USA	New York	New York City	Roosevelt Island
34148				
34150	Canada	British Columbia	Surrey	
34150	Canada	British Columbia	Vancouver	
34150	Canada	British Columbia	Vancouver	University of British Columbia, Robson Square Campus - 800 Robson Street
34150	Canada	Ontario	Toronto	
34150	USA	Louisiana	New Orleans	
34153	Canada	British Columbia	Vancouver	
34153	Greece	Athens		
34153	Sweden	Västra Götalands län	Gothenburg	
34153	USA	Alabama	Birmingham	U.S. Olympic & Paralympic Training Site - 4000 Ridgeway Drive
34153	USA	Florida	Tampa	
34153	USA	Rhode Island	Providence	
34153	USA	Texas	Austin	
34153	USA	Virginia	Alexandria	
34155				
34158	USA	New York	New York City	
34162	USA	California	Culver City	Ten 9 Fifty Studios - 10950 Washington Blvd.
34162	USA	California	Los Angeles	
34162	USA	California	Los Angeles	Biltmore Hotel - 506 S. Grand Avenue, Downtown
34162	USA	California	Los Angeles	Ren-Mar Studios - 846 N. Cahuenga Blvd., Hollywood
34162	USA	California	Los Angeles	The Ebell of Los Angeles - 743 South Lucerne Bouelvard
34162	USA	District of Columbia	Washington	
34162	USA	District of Columbia	Washington	Lincoln Memorial, National Mall
34162	USA	Maryland		
34162	USA	Maryland	Assateague Island National Seashore	
34162	USA	Maryland	St. Michaels	
34162	USA	Maryland	St. Michaels	The Inn at Perry Cabin - 308 Watkins Lane
34164	USA	California	Glendale	
34164	USA	California	Los Angeles	
34170				
34177	USA	California	Tustin	United States Marine Corps Air Station (Helicopter)
34177	USA	California	Universal City	Stage 12, Universal Studios - 100 Universal City Plaza
34177	USA	Wisconsin	Milwaukee	
34185	USA	South Carolina	Columbia	
34185	USA	South Carolina	Ridgeway	
34189				
34193	Canada	Ontario	Toronto	
34198	France	Paris		
34198	France	Paris	Paris 10	Gare du Nord
34198	France	Paris	Paris 6	Boulevard du Montparnasse
34198	Russia	St. Petersburg		
34198	Russia	St. Petersburg	Bolshoi Prospekt	
34198	Russia	St. Petersburg	Mariinsky Theater	
34198	Russia	St. Petersburg	Moika Canal	
34198	Russia	St. Petersburg	Neva River	
34198	Russia	St. Petersburg	Nevsky Prospekt	
34198	UK	England	London	
34198	UK	England	London	Piccadilly Circus, Piccadilly
34198	UK	England	London	Royal Albert Hall, South Kensington
34198	UK	England	London	Waterloo Station, Waterloo
34198	UK	England	Surrey	Shepperton Studios, Shepperton
34271	USA	Tennessee		
34271	USA	Tennessee	Memphis	
34292	Morocco			
34292	UK	England	London	
34292	UK	Wales		
34299	USA	New Mexico		
34299	USA	New Mexico	Santa Fe	
34299	USA	New Mexico	Santa Fe	Bonanza Creek Ranch - 15 Bonanza Creek Lane
34299	USA	Texas	Austin	
34319	USA	California	Downey	Downey Studios - 12214 Lakewood Boulevard
34319	USA	California	Eagle Mountain	
34319	USA	California	Long Beach	
34319	USA	California	Los Angeles	
34319	USA	California	Los Angeles	Ambassador Hotel - 3400 Wilshire Boulevard
34319	USA	California	Los Angeles	Caltrans District 7 HQ Building - 100 S. Main Street, Downtown
34319	USA	California	Los Angeles	Union Station - 800 N. Alameda Street, Downtown
34319	USA	California	Salton Sea	
34319	USA	Michigan		
34319	USA	Michigan	Detroit	
34319	USA	Michigan	Detroit	Michigan Central Depot - W. Vernor and W. Michigan Avenues
34319	USA	Nevada		
34319	USA	Nevada	Rhyolite	
34319	USA	Nevada	Tonopah	
34321	USA	California	Los Angeles	San Fernando Valley
34323	USA	California		
34323	USA	California	Los Angeles	
34326	USA	New York	Garrison	
34326	USA	Oregon	Portland	
34330	Germany	Berlin		
34330	Germany	Brandenburg	Potsdam	Studio Babelsberg
34330	UK	England	Hertfordshire	Hatfield House, Hatfield
34330	UK	England	London	
34330	UK	England	London	Aldwych Underground Station, Aldwych, Holborn
34330	UK	England	London	Farringdon Underground station, Cowcross Street, Clerkenwell
34330	UK	England	London	London Central Business District
34330	UK	England	London	Strand
34332	USA	California	Los Angeles	
34332	USA	California	Los Angeles	Barwick Studios - 4585 Electronics Place
34332	USA	California	Los Angeles	California State University Northridge - 18111 Nordhoff Street, Northridge
34332	USA	California	Pasadena	
34332	USA	California	South Pasadena	
34332	USA	California	South Pasadena	410 Prospect Cir
34334	Australia			
34334	Australia	New South Wales		
34334	Australia	New South Wales	Blue Mountains	
34334	Australia	New South Wales	Blue Mountains	Grose Valley
34334	Australia	New South Wales	Kurnell	
34334	Australia	New South Wales	Sydney	
34334	Australia	New South Wales	Sydney	Fox Studios, Moore Park
34334	Australia	New South Wales	Sydney	Zetland
34334	Australia	South Australia		
34334	Australia	South Australia	Flinders Ranges	
34334	China			
34334	New Zealand			
34334	New Zealand	Southern Alps		
34334	Thailand			
34334	Thailand	Bangkok		
34334	Thailand	Phi Phi Leh Island		
34334	USA	California	Coronado	
34334	USA	California	Coronado	USS Abraham Lincoln, North Island Naval Air Station
34334	USA	California	San Diego	Coast
34336	USA	California	Burbank	Park Boulevard, Columbia/Warner Bros. Ranch - 411 North Hollywood Way
34336	USA	California	Burbank	Stage 20, Warner Brothers Burbank Studios - 4000 Warner Boulevard
34336	USA	California	Los Angeles	
34336	USA	California	Malibu Lake	
34338				
34353	USA	Washington	Seattle	
34359	UK	England	London	
34359	UK	England	London	449 Edgware Road, Maida Vale
34359	UK	England	London	Belsize Avenue, Belsize Park
34359	UK	England	London	Belsize Park
34359	UK	England	London	Council Tax Division, Camden Council Finance Department, Belsize Avenue, Belsize Park
34359	UK	England	London	Dame Clara Butt House - 7 Harley Road, Hampstead
34359	UK	England	London	Hampstead
34359	UK	England	London	Kensington
34359	UK	England	London	Kensington High Street, Kensington
34359	UK	England	London	Leicester Square, Soho
34359	UK	England	London	Maida Avenue, Maida Vale
34359	UK	England	London	Maida Vale
34359	UK	England	London	Primrose Hill
34359	UK	England	London	Rosslyn Hill, Hampstead
34359	UK	England	London	Soho
34359	UK	England	Surrey	Shepperton Studios, Shepperton
34405	USA	California	Borrego Springs	Anza-Borrego Desert State Park - 200 Palm Canyon Drive
34405	USA	California	Burbank	Warner Brothers Burbank Studios - 4000 Warner Boulevard
34405	USA	California	Los Angeles	Templin Highway
34405	USA	California	Pomona	Diamond Ranch High School
34405	USA	California	San Marino	Huntington Library & Botanical Gardens - 1151 Oxford Road
34405	USA	California	Santa Clarita	
34405	USA	California	Universal City	Backlot, Universal Studios - 100 Universal City Plaza
34405	USA	California	Universal City	Stage 12, Universal Studios - 100 Universal City Plaza
34405	USA	California	Universal City	Stage 19, Universal Studios - 100 Universal City Plaza
34437	USA	New Jersey	Mahwah	
34437	USA	New Jersey	Wayne	
34437	USA	New York		
34437	USA	New York	New York City	
34437	USA	New York	Ossining	
34437	USA	New York	White Plains	
34437	USA	New York	Yonkers	
34437	USA	New York	Yonkers	Hudson River Stages
34482	UK	England	Dorset	Milton Abbey School, Blandford
34482	UK	England	Dorset	Sherborne School, Sherborne
34499	USA			
34499	USA	Tennessee		
34499	USA	Tennessee	Knoxville	
34520	USA	California	Burbank	Columbia/Warner Bros. Ranch - 411 North Hollywood Way
34520	USA	Louisiana		
34520	USA	Louisiana	Baton Rouge	
34520	USA	Louisiana	Clinton	Courthouse Square
34520	USA	Louisiana	French Settlement	Moonlight Inn
34520	USA	Louisiana	Jefferson Parish	
34520	USA	Louisiana	New Orleans	
34523	Canada	Manitoba	Winnipeg	
34523	USA	California	Calabasas	
34523	USA	California	Los Angeles	
34523	USA	California	Santa Clarita	
34523	USA	California	Valencia	
34526	Venezuela	Caracas		
34528	USA	North Carolina	Winston-Salem	
34528	USA	North Carolina	Winston-Salem	Wake Forest University - 1834 Wake Forest Road
34530	Netherlands			
34530	Netherlands	Noord-Holland	Amsterdam	
34530	Netherlands	Noord-Holland	Amsterdam	Artis Zoo
34530	Spain	Andalucía	Cádiz	Torre Guadiaro, San Roque
34530	Spain	Andalucía	Málaga	Estepona
34532	USA	California	Los Angeles	
34532	USA	California	Universal City	Stage 27, Universal Studios - 100 Universal City Plaza
34532	USA	California	Universal City	Stage 28, Universal Studios - 100 Universal City Plaza
34532	USA	California	Universal City	Stage 29, Universal Studios - 100 Universal City Plaza
34532	USA	Louisiana	Bayou Gauche	
34532	USA	Louisiana	New Orleans	
34532	USA	Louisiana	Vacherie	
34534	Canada			
34534	Canada	Ontario	Hamilton	
34534	Canada	Ontario	King City	
34534	Canada	Ontario	Mississauga	
34534	Canada	Ontario	Toronto	
34534	Canada	Ontario	Toronto	The Beaches
34534	USA	Michigan	Detroit	
34534	USA	Missouri	Kansas City	
34536	Australia			
34536	Australia	Queensland		
34536	Australia	Queensland	Bribie Island	
34536	China	Shanghai		
34538	USA	South Carolina		
34538	USA	South Carolina	Rock Hill	Winthrop University - 701 W. Oakland Avenue
34538	USA	South Carolina	York	
34540	USA	California		
34540	USA	California	Los Angeles	
34540	USA	California	Los Angeles	Loyola High School - 1901 Venice Boulevard
34542	USA	Alaska	Katmai National Park	
34579	USA	Pennsylvania	Philadelphia	
34579	USA	Pennsylvania	Philadelphia	Philadelphia Civic Center - 34th Street and Civic Center Boulevard
34583	Canada	Alberta	Calgary	
34583	Canada	Alberta	Drumheller	
34583	USA	Kansas	Lawrence	
34583	USA	Missouri	Kansas City	
34608	USA	New York	Long Island	
34608	USA	New York	New York City	Alfred E. Smith Housing Project, Manhattan
34608	USA	New York	New York City	Central Park, Manhattan
34608	USA	New York	New York City	Manhattan
34608	USA	New York	New York City	Seagram Building - 375 Park Avenue, Manhattan
34608	USA	New York	New York City	Sheridan Square, Manhattan
34643	USA	California	Los Angeles	Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood
34643	USA	California	Los Angeles	Iverson Ranch, Chatsworth
34645	USA	Texas	Bandera	
34645	USA	Texas	Castroville	
34645	USA	Texas	Leakey	
34645	USA	Texas	San Antonio	
34648				
